Y,X1,X2,X3,X4,X5,X6,X7,X8
Not Won,17,8,0,73.20399279,73.10610045,81.18901614,82.96389979,93.37765484
Not Won,37,0,1,48.15672026,46.04151196,60.55815014,75.96261284,76.30992061
Not Won,78,3,0,9.973719636,6.336060171,40.15938313,42.13749749,5.652756454
Not Won,57,3,0,30.97122703,53.93436779,61.23341169,25.69396039,33.00534378
Not Won,58,1,0,48.21073442,35.75638344,64.47664867,17.31701947,34.009889
Won,55,0,1,53.74749294,52.52707656,34.6309095,27.02829385,48.71838351
Not Won,35,0,1,50.13287687,42.69213085,55.86628255,94.74647627,71.71836089
Won,61,0,1,58.5681277,43.07096926,34.64841973,8.115891526,40.49978982
Won,54,9,1,42.54725849,38.04919945,48.32860316,47.47842598,42.3432801
Not Won,7,3,0,88.04463622,91.31947944,90.61079132,83.89818856,98.35079605
Won,65,7,1,31.39456172,28.32520415,30.98332223,47.92708079,26.04422329
Won,60,7,0,44.06212264,39.19195231,22.57658065,47.15929867,39.07748133
Not Won,41,5,0,53.31328362,48.10397068,55.88057118,57.60811916,68.1564952
Not Won,63,1,0,42.86969354,23.45708663,77.3961273,3.174475149,30.40788136
Won,31,5,1,67.15644547,54.7649621,74.59828021,58.11751278,79.85613982
Not Won,46,1,0,41.95981164,41.55083988,43.00750068,79.43385786,56.21510887
Not Won,36,1,0,69.78980132,63.97229286,64.5739442,38.51468388,73.60280556
Not Won,47,3,0,41.36265194,40.12485223,41.11250329,75.3703737,56.48641634
Not Won,41,3,0,44.91999123,60.03026605,71.89570789,50.57390302,59.73479075
Won,37,1,1,57.90963779,40.26571694,62.10176352,74.81240371,71.69204406
Not Won,28,8,0,55.83610873,68.17628672,64.29401151,79.74623978,83.02714803
Won,52,8,1,39.50131908,41.77376925,32.3215619,61.64483602,54.50586002
Not Won,41,2,0,53.21483948,42.66692868,40.75351757,78.65203363,71.20651652
Not Won,60,2,1,13.76036401,26.0888338,46.42578258,78.83921874,25.47798326
Won,70,10,1,32.57470064,32.18463732,35.11457242,18.12180073,25.78265404
Not Won,82,0,1,22.21986126,14.96434931,23.38820141,13.18119414,10.67756573
Won,69,7,1,34.30122619,21.01542497,37.3690202,32.87960476,21.95853542
Not Won,24,2,0,83.08891748,63.82441787,70.62807076,64.59729201,88.48170394
Not Won,51,2,1,34.91579689,41.09573624,54.9940265,62.89088582,44.36335986
Not Won,33,4,0,65.54810808,81.42659899,79.25972858,26.0365403,74.54498326
Won,65,7,1,34.76934722,30.45149822,37.61698577,36.23241832,25.60324418
Not Won,71,0,0,29.71103689,40.67604049,31.89415389,11.3912779,24.12862339
Not Won,38,3,0,58.965262,47.27654073,64.38086045,56.84763719,72.1161241
Not Won,25,8,0,84.34593837,75.5203569,78.38380695,40.74835922,85.95181943
Not Won,24,3,0,65.64835831,75.23263663,53.89707016,85.42350506,89.49756077
Not Won,40,0,0,52.65008193,64.48602803,93.87450288,17.08634607,61.17199498
Won,64,9,0,53.76613143,32.5016698,34.71636878,12.27007242,36.57700722
Not Won,38,0,0,64.97288097,44.77003515,68.03154371,50.42036002,71.23048515
Not Won,40,4,0,36.63358033,81.35097879,33.15001885,80.47657279,56.78752509
Won,57,7,0,41.82999071,32.6470781,38.24215707,47.6525026,44.04199629
Won,49,9,1,50.00079339,38.01834842,51.29274468,44.89662606,63.38597526
Won,61,10,1,32.60576728,21.03257724,36.54187615,59.23701928,36.62100034
Won,72,9,1,38.30746889,36.36113743,27.34116273,9.032976237,22.50103712
Not Won,38,4,0,54.64405939,63.96864661,29.68656788,76.59932416,74.18266265
Won,49,8,0,38.93493238,41.15411205,54.42888909,63.28608492,48.69020437
Not Won,27,7,0,81.74589038,74.45955477,82.74066488,32.88849502,81.71113269
Not Won,38,4,1,51.81197288,44.37702232,61.95284267,72.36934285,70.40125577
Won,73,1,0,10.64943681,16.97154712,28.06791227,57.40797749,13.72677334
Not Won,22,7,0,89.71561021,90.09742544,10.25710572,89.78751978,98.63798532
Won,50,0,1,55.5329764,47.27220532,55.75299993,30.97826525,51.77710132
Not Won,41,8,0,73.95414311,41.55180868,44.75464956,48.24015045,77.86303988
Won,56,7,1,41.80947525,38.92955916,39.09108965,53.38350005,40.50460511
Not Won,46,5,0,61.79899923,48.64126108,65.13826095,29.1417031,57.68944935
Won,61,7,1,37.73075462,34.51154583,38.85763437,37.20688013,39.94543638
Not Won,23,6,0,66.87710015,69.40419563,64.62763463,83.84143446,90.70952513
Not Won,35,8,0,59.08296824,78.43963052,61.28051715,44.91637247,70.36096497
Not Won,84,1,0,1.281323884,5.026444375,8.739651406,52.12937257,6.233391332
Not Won,49,0,0,64.48640127,60.32167242,56.37805968,9.824579826,53.45038142
Won,53,10,0,56.15982422,34.07775048,30.24421963,43.10062335,64.44880587
Won,61,10,1,50.68357102,35.13996002,50.30180278,17.81899135,32.72701126
Not Won,28,7,0,79.15817596,80.55054108,84.43695051,25.45927269,78.19284284
Not Won,64,3,0,43.45794039,43.22970308,51.88642811,7.238910719,28.27250662
Not Won,65,3,0,42.29569395,50.44520668,47.59354242,0.364816117,27.2499443
Not Won,21,5,0,81.65887425,82.18590536,76.34948225,53.70776572,90.63264867
Not Won,34,8,0,56.99252145,57.62846208,46.84559965,79.38764439,76.47166327
Won,46,8,0,45.08205306,48.01708499,59.93741548,52.60453893,54.93979697
Not Won,62,1,0,22.07946908,25.19855079,28.67642288,76.57755949,30.75247816
Won,57,9,1,42.34346636,44.58299622,45.87657669,28.24922694,45.43929455
Not Won,73,3,0,25.04775355,24.73433365,42.38362747,25.8761076,11.97438451
Not Won,41,2,0,47.52161246,51.44181156,46.5987577,72.68030837,64.50954467
Not Won,42,3,0,38.49585404,39.46080937,45.35588137,89.23381913,65.6918153
Not Won,37,6,0,57.43029605,72.49636158,58.83980358,47.74510236,67.31471075
Not Won,40,3,0,73.21012919,38.56605796,21.09391601,77.62402919,78.86878294
Not Won,67,1,0,39.05487814,34.38371581,52.73294414,9.333773962,23.8911251
Won,45,7,1,47.82947543,40.95038537,52.40569299,67.46599704,58.10440453
Not Won,49,2,1,35.40420593,35.95835157,66.83859477,60.87666286,45.78074053
Not Won,29,2,0,68.40285232,52.17286859,65.71708159,71.02514262,88.35481832
Not Won,34,6,0,84.8319712,67.01157183,68.95490265,21.10327723,78.34322882
Won,55,7,0,38.5622171,40.83741612,47.12917843,44.32445984,45.34246305
Not Won,43,1,0,60.16493733,62.99075524,63.88608814,25.21108404,60.71418326
Won,53,8,1,44.4784996,44.46624159,43.54630916,49.35920624,44.52520679
Not Won,39,3,0,41.29858047,66.27277263,36.30577314,75.62915994,73.16432265
Not Won,29,0,0,72.66329606,70.74713176,65.61845956,50.60317943,84.46518851
Won,46,10,0,48.16631809,42.75679407,41.20530093,65.4652213,62.40948773
Won,46,0,1,58.84724622,48.51938616,42.45118071,46.89324471,61.78267213
Not Won,46,3,0,45.48687293,51.72133426,66.45980661,45.00908266,52.44723337
Not Won,54,2,1,23.04548673,43.34396391,33.53592321,78.25547012,42.70929286
Won,55,7,0,34.0042847,36.63963134,34.99863546,67.62622184,45.09682879
Won,53,9,0,40.11441581,34.20665141,63.98402369,46.1229341,39.67810964
Won,65,8,1,43.65455546,40.34901064,35.12753814,11.07016208,35.53670414
Not Won,20,6,0,66.25243756,86.47025042,80.32316087,66.85597196,87.64005968
Not Won,19,4,0,81.11214339,83.63211881,84.22617455,53.82689661,89.1870941
Not Won,54,3,0,32.79029241,30.94231085,36.25863768,72.61093225,47.0233667
Not Won,23,2,0,90.36159307,91.26997683,37.22836872,58.27905865,96.87921699
Won,54,8,1,38.44060461,29.05632252,44.71485233,65.50598493,41.83004892
Not Won,76,2,0,6.778724946,5.641835803,4.545846785,78.87204765,15.43072934
Won,51,9,0,48.67362132,46.36777536,44.96040648,40.10762025,57.33661443
Not Won,40,1,1,50.92388121,44.71636297,82.61110393,53.41851574,59.51184693
Not Won,48,2,1,37.43900847,17.78458608,57.39453675,89.34931414,49.87147764
Not Won,39,0,0,69.68408778,62.85580177,65.58299546,27.30205139,67.59142445
Won,30,3,1,70.68975074,57.15032706,63.33142662,63.43010247,83.80124569
Won,44,0,1,63.3134879,44.61052728,53.76278306,39.43838041,67.3055747
Not Won,58,2,0,42.46275208,56.84653452,54.35301491,9.270383722,36.88948862
Not Won,90,1,1,10.67325053,12.70297076,10.47592254,10.56360673,1.359513638
Not Won,11,4,0,86.30266602,89.47405237,87.39293873,69.93164284,97.53267103
Not Won,24,3,0,75.11754327,74.69535868,72.64048413,56.76239053,87.66951037
Not Won,48,1,0,33.88434614,41.08685939,32.67018328,90.8975153,53.05171423
Won,59,8,1,47.72614903,26.83163536,43.02353778,36.2843204,42.07371164
Not Won,34,8,0,54.54150086,53.63732931,60.00592232,72.40727533,78.161366
Won,53,9,1,36.19606683,56.13352212,51.24108888,35.63092365,47.57990608
Won,45,0,1,54.46712195,58.51954314,55.44631768,37.25240297,60.95352319
Not Won,42,8,0,62.67483772,62.71581495,44.17706933,42.81028461,67.56414922
Not Won,70,1,1,29.37774569,21.85618903,9.830988588,57.77392037,24.63212396
Not Won,31,5,0,59.78703039,57.79509086,56.26789288,78.55414985,82.04900239
Not Won,27,2,0,64.90017997,48.61722216,59.82537416,92.10205141,89.65054108
Not Won,55,5,0,52.24457805,62.51434864,46.37104548,10.63373793,45.81201273
Not Won,43,8,0,64.03879094,69.54685359,56.04826451,22.96117703,61.65459585
Won,49,0,1,52.11556138,53.17781067,56.749314,28.78109645,53.37510707
Not Won,22,0,0,69.03891144,71.0865381,66.62513928,79.7054517,90.31190638
Won,60,9,1,42.66184621,37.08567357,29.02768989,46.53272013,37.71317299
Won,54,9,1,41.65537565,37.7546675,39.54990827,57.17231067,44.57731938
Not Won,46,5,0,72.58632243,53.7845962,63.937155,7.310604404,65.18089396
Won,37,0,1,62.21996913,44.33110996,60.5027518,65.53686473,72.852147
Not Won,28,6,0,65.01076813,50.5227391,54.94762164,91.00641179,86.05867292
Won,48,9,1,50.9515158,48.15037291,43.64200157,52.17023816,57.28898713
Not Won,37,1,0,61.89223383,52.67716998,50.78061606,65.8411663,72.26179366
Won,46,9,1,52.31477075,39.84265771,41.91342649,64.46865586,60.86576419
Not Won,30,3,0,68.75373258,69.17815896,71.13354286,46.08508633,83.97277492
Won,59,9,1,52.81846774,43.02854102,25.28075313,32.93610291,44.33227691
Not Won,44,1,0,88.09201691,73.21424432,44.72376993,0.758613273,64.25109623
Not Won,33,3,0,62.23740679,57.51322299,44.48423165,76.89566866,85.03098877
Not Won,47,4,0,54.94193918,74.85056302,43.08857924,21.16895044,60.75235582
Not Won,15,4,0,81.87371181,73.79783344,77.21508127,84.19218953,97.73830479
Won,59,7,1,33.30170444,42.38354489,57.48572559,33.66680251,31.79291449
Not Won,43,2,1,47.60533176,32.10758999,79.99671267,53.16455536,63.14363318
Won,29,2,1,74.26102751,59.5150565,34.68323342,86.80792676,88.58021953
Not Won,76,3,0,24.73937432,30.43634286,39.5565776,10.29883677,9.779922654
Won,50,7,0,45.94967442,48.78559898,47.48560748,40.98360684,55.73788485
Won,46,0,1,51.77171138,52.8328398,39.21306641,48.68604913,68.61934873
Not Won,62,2,0,5.593722964,7.442303361,50.22224706,93.15145612,26.48881813
Not Won,37,3,0,53.10733942,64.27386623,45.75705825,72.52897012,69.64511304
Not Won,50,3,0,32.18883593,41.54604628,36.69853506,75.37060336,54.59398947
Won,71,7,1,44.3840552,33.79502916,18.8327653,14.25882544,24.87621218
Not Won,34,1,0,54.30393179,52.26620786,62.46769446,74.32939003,74.61429363
Not Won,87,4,0,1.327750526,8.34895903,11.05189159,34.7397564,3.023367682
Won,43,0,1,57.70993081,59.81589003,47.94772171,45.01277299,64.17019092
Won,56,10,1,54.56947783,45.96183451,47.71099428,17.61149869,44.10395585
Won,51,9,1,36.80530537,48.26276708,41.9994332,56.71853467,50.90286035
Not Won,28,4,0,60.48124062,57.35422354,51.17122524,90.54546151,87.70637732
Won,59,9,1,45.08467342,35.29614411,51.01002551,30.3878775,35.15817436
Not Won,33,7,0,69.4680285,65.45063985,27.01947707,72.31862104,88.50977914
Not Won,25,3,0,60.70003304,60.70747375,70.65060733,84.94127359,84.66305509
Not Won,40,4,0,54.45144624,50.59970271,67.23654951,54.92525789,64.16072808
Not Won,52,2,0,46.73199818,64.86721125,56.46728665,14.78800308,48.11223782
Not Won,91,2,1,11.7088628,9.240143642,7.314981952,7.54158659,1.998277823
Won,43,0,1,57.95022895,45.57174588,59.80845955,49.30191274,64.1214187
Not Won,50,2,0,42.11627549,15.35078989,51.51563414,74.96224309,59.31906177
Won,52,9,1,56.22904219,20.29215075,43.29291139,59.43081354,50.50322087
Not Won,31,1,0,45.89490809,60.63650764,76.71342936,80.24194889,69.1593184
Not Won,37,5,0,75.78216583,71.24223144,55.80095829,24.68385192,77.75986704
Not Won,23,3,0,86.25289148,86.31437984,27.49945628,74.51656123,97.93434369
Won,66,8,1,35.49076289,15.1601419,32.26627227,53.09066879,26.46492757
Not Won,43,4,0,47.6673738,59.87309076,46.86342094,49.83875401,69.86433587
Not Won,76,1,0,20.5863974,24.69613225,36.07532596,22.15244355,9.236069111
Not Won,39,2,0,75.92304315,59.98383438,32.48059578,47.34051503,80.77016485
Won,62,1,0,10.40682959,32.39750412,48.04144715,66.13886334,26.59271587
Won,59,10,1,36.03068718,31.85396674,35.16807726,57.02679396,34.28457719
Not Won,40,2,1,45.91228434,42.46468668,59.57183515,77.21295438,66.30245773
Won,60,9,1,37.6198106,40.57909564,37.69976951,41.41117124,33.3637822
Not Won,86,3,0,2.485578058,4.02147124,5.456583227,45.66376022,6.00446759
Won,50,10,0,38.68991477,48.31329563,53.7906898,53.67849993,47.61564576
Won,58,1,1,13.96600105,23.92073017,50.04323128,82.39058698,30.31165366
Not Won,17,2,0,88.5899559,89.00427435,82.53740135,48.3773266,93.87884402
Not Won,52,2,0,48.87044245,36.3330648,16.38049513,75.16117919,54.49548164
Not Won,12,7,0,89.03191418,58.30151574,88.04283669,92.24507211,99
Won,68,9,1,36.77431513,38.77346691,37.05343668,18.18900211,23.26909342
Not Won,22,6,0,70.08551211,67.02977219,76.89155198,76.7947861,90.23065445
Not Won,23,7,0,85.42809352,80.80381851,83.76913994,36.97176103,86.70390794
Won,44,7,0,47.28967893,43.38099812,48.50730651,62.6655434,67.05809264
Not Won,43,3,0,48.09312343,59.42039195,55.92694449,53.9937198,60.23474033
Not Won,46,2,1,37.46418615,33.61369569,38.79281342,93.45944167,55.86134854
Won,44,0,1,52.13149993,54.97477875,41.40601048,57.00738452,63.65318913
Not Won,59,3,0,52.09110535,41.40537659,56.53813902,6.55054469,40.35633619
Not Won,55,0,0,29.97646431,20.24533852,32.25082167,92.81303384,39.51511425
Not Won,46,1,1,37.28148038,38.369628,78.10868928,57.48378236,49.85765182
Won,91,1,0,3.83704945,8.14263374,6.379312544,18.99109216,2.365466419
Won,62,7,1,35.31316663,26.69693926,36.77865645,52.72396285,32.33033132
Won,60,7,1,41.04272749,39.01651645,38.00840599,32.68806529,39.15843665
Won,57,10,1,48.46948413,43.68051284,45.1014584,29.06029106,40.58575639
Not Won,26,5,0,69.65252802,66.42717646,52.10388676,83.44739355,89.80608489
Not Won,52,0,0,28.30877141,60.79215181,29.73307449,64.3051892,47.103446
Won,45,10,1,47.77298747,40.06814072,56.82773052,63.80762885,57.62214012
Not Won,66,2,1,39.09284577,59.39835817,20.07241367,14.84459187,27.67664499
Not Won,24,5,0,66.79264235,76.5275837,82.82630228,57.35548406,84.53079378
Won,59,7,0,37.76979813,33.77263757,37.12930282,52.7218925,36.5424542
Not Won,22,3,0,61.3444051,75.31359676,74.21503778,78.77147772,87.27735646
Not Won,60,4,0,8.190534833,24.10825725,48.16803141,82.47368112,29.59518601
Not Won,41,5,0,42.97959164,77.60149385,91.06378243,20.73960971,54.91553854
Won,59,8,1,39.79678684,40.76179502,43.1428825,36.01158532,35.81226388
Won,56,0,1,51.72089292,60.67847012,34.51403389,18.84755468,45.78777241
Won,56,9,1,41.00564149,41.7207859,43.90597195,46.39615389,40.3752922
Not Won,71,3,0,10.58252388,72.5030197,14.7975446,33.13852751,5.712505706
Won,65,9,1,25.6189817,26.45488075,27.34685767,57.68910084,31.30903153
Not Won,47,7,0,67.80386878,41.22422878,88.3947272,8.824856987,51.12085525
Won,71,9,0,28.80951708,21.89716798,14.7989335,48.18460161,23.40020101
Not Won,37,1,0,76.07843003,79.05635132,73.36591285,2.100339706,71.84123676
Won,64,8,1,38.38360386,33.22648402,39.05940213,25.83716879,34.11578423
Not Won,87,0,1,11.85965475,14.11784913,19.92878454,11.88350653,2.08769675
Not Won,63,2,0,50.54114981,9.107852923,66.51686798,23.869972,28.55599247
Won,61,9,1,27.97816964,37.77658909,38.90446198,50.1901723,31.21960967
Won,64,10,0,28.73184794,32.19019651,33.90697268,50.29401942,28.82460407
Won,66,8,1,24.07810897,30.79570061,36.51301855,47.87401668,23.10455931
Not Won,70,1,0,27.56695367,35.48522238,38.60234628,22.87206396,17.84802264
Not Won,52,3,1,32.79404916,34.19099142,22.10673824,91.00958048,53.22389224
Not Won,31,7,0,56.83561398,59.92899304,63.861821,75.57638443,77.42130546
Not Won,45,2,1,47.29915347,51.25480526,61.73127764,45.60103255,61.11473334
Won,56,8,1,42.066556,40.51169575,56.30733297,34.16667217,37.45720919
Not Won,56,2,1,37.02620613,17.05909,22.14227714,85.90250696,51.51529735
Not Won,35,8,0,66.9475362,83.29635365,70.58537853,22.96386058,69.36898034
Not Won,60,5,0,43.43323626,69.29265833,42.3740653,10.76890053,25.02075232
Not Won,79,0,0,26.28225585,21.58435104,23.42261887,14.80681262,11.45103637
Not Won,66,3,0,2.172791493,31.47014741,47.02262311,63.95578355,17.35922876
Not Won,79,2,1,20.58016226,17.33707759,23.47390223,28.43962447,10.10818336
Not Won,47,4,0,34.01900802,29.5494676,75.35910614,70.95165207,47.55448658
Won,47,8,1,41.90520961,53.34943982,56.33245014,50.6274084,52.00785027
Not Won,35,2,0,67.74557264,41.02241924,42.93586644,82.85017393,79.46751501
Not Won,51,3,0,51.79476773,44.05482901,67.2495489,18.10343076,53.81328193
Not Won,65,1,0,17.80336565,23.15495958,34.68375229,69.13296477,23.20406215
Won,57,10,1,38.13001973,56.672097,39.04548394,33.41051377,40.22855805
Won,53,10,1,35.42928913,32.78493631,42.71456381,69.033767,44.19279147
Won,60,8,1,33.44109864,34.17827702,40.24446252,47.12862925,37.02342882
Not Won,31,0,0,72.45742071,65.38338398,64.80013552,52.16321748,80.005317
Not Won,49,3,1,37.25041407,38.7199701,52.32786475,70.75473185,48.33572146
Won,50,8,0,41.76089192,56.47539163,35.60582104,51.71736957,56.6377149
Won,64,8,1,27.85491102,25.31143018,27.16735843,60.62828529,28.62665074
Not Won,38,1,0,60.98370786,62.40926396,48.85454174,53.17600112,72.93117392
Won,47,8,0,54.00703138,33.42742499,43.69642215,59.84897827,63.66495666
Not Won,27,2,0,66.45184586,61.29924147,59.90557813,76.69865928,91.05181627
Won,58,9,1,48.50491645,41.47525098,37.71903584,30.98560332,44.63080031
Won,53,7,1,39.80191996,44.24737148,40.57609648,53.8003645,48.47018431
Not Won,23,4,0,64.46271648,71.17683245,53.69510611,91.87566727,92.60012339
Not Won,39,5,0,55.65221938,53.72619225,65.74001337,46.97032446,72.52311727
Not Won,30,7,0,91.15668166,96.82973486,42.30525748,34.2957128,72.88222691
Won,60,9,1,42.02704778,41.01340814,40.23770709,34.59974894,35.36215276
Won,48,8,1,48.2417825,49.47975798,44.5138478,47.95207655,62.84201745
Not Won,44,4,1,43.80972457,43.56894258,44.50741584,77.59709839,59.25703293
Not Won,58,1,0,46.99909734,48.8678704,62.59548168,11.07699512,32.99629217
Won,53,8,0,37.3362142,51.470671,31.34894377,62.20864041,46.05316021
Not Won,40,3,0,56.43512407,56.65527773,59.5716093,53.31462494,66.23994285
Won,58,7,1,32.41958887,34.86429125,45.90145446,51.14022545,36.78278683
Not Won,36,6,0,82.2584493,73.38966235,59.26902964,19.89754751,73.89194422
Not Won,82,2,0,10.16746278,9.470010497,46.46810577,13.66916016,3.779826041
Won,57,9,0,41.93609215,27.24990575,40.42230485,51.43813647,44.92150785
Not Won,39,6,0,66.17500755,62.4610213,70.92654639,26.58246088,67.33236997
Won,59,8,1,46.59284834,48.22733011,54.84478105,13.39609984,32.64490416
Not Won,19,6,0,78.60997759,76.30551329,83.06107289,64.58633297,92.21819033
Not Won,83,2,1,0.598917306,26.0280977,17.7275688,22.41946696,9.986506514
Not Won,95,3,0,3.250886828,1.342992074,0.758645682,13.36598289,1.500602655
Won,62,7,1,43.87363179,43.2339967,43.23276599,21.60237064,30.21263201
Won,67,10,0,36.86300146,35.39406102,27.74646512,28.76297897,29.62133255
Not Won,36,3,0,77.82503104,67.60481158,78.95674123,16.90080076,69.51121674
Not Won,10,8,0,97.87914129,95.8983335,94.42432605,52.24543109,95.31742661
Won,57,10,0,45.58745673,26.26509708,45.53530478,50.59250799,39.47318504
Won,50,9,1,47.90144764,47.73345796,54.53000139,40.42851421,48.52483066
Won,58,8,0,32.25314399,48.61313408,31.81375857,49.65783565,37.80016422
Not Won,29,3,0,61.07971228,87.30112556,61.71345758,53.66941572,80.58858606
Not Won,44,3,0,40.26900603,46.21030886,78.67005104,54.13861749,50.29504226
Not Won,38,5,0,50.72958969,82.56931095,19.14524101,65.99789835,80.44507615
Not Won,22,8,0,80.8972901,80.87837137,77.34038522,50.47834606,88.67773989
Not Won,17,4,0,75.00236666,65.99418043,75.50437965,90.97710062,98.14576007
Won,58,9,0,29.62511821,33.69590019,35.32295109,68.36427279,36.19052458
Won,64,8,1,37.39327305,40.08842099,34.97074282,29.63817422,30.00210739
Not Won,39,1,0,55.03369108,48.21569652,62.02809724,63.78964986,66.08329251
Won,63,10,1,40.51020486,32.35735193,48.80887903,30.29091852,26.70510404
Won,49,8,1,45.13689016,51.56880477,58.78138835,39.91307143,49.65564955
Not Won,38,3,0,52.90101114,50.22089836,41.54355847,76.68492817,80.20793331
Won,50,8,1,51.70681497,44.66645506,32.10802609,49.62033578,62.73345229
Won,51,7,0,45.75852669,43.47696026,47.16687156,53.13643838,48.22220362
Not Won,21,8,0,66.15274999,87.04402096,89.92853014,53.1533662,85.21941431
Not Won,58,2,0,20.3895105,38.76555662,33.20140478,73.00628008,34.06580064
Not Won,23,7,0,52.47360663,89.04348948,83.18386975,56.54286275,91.38239203
Not Won,30,8,0,86.81063327,81.51041035,78.9919712,13.50809016,77.51344664
Not Won,78,2,1,1.675569819,9.428908115,11.72781338,67.13386831,13.13371094
Not Won,45,4,0,46.63204126,42.44737604,65.37840575,49.92856753,61.60008289
Not Won,76,3,0,28.35792004,19.56673452,38.49854215,12.21705044,15.73724864
Won,67,7,0,41.80974868,30.02410446,31.22112258,23.87069768,29.54058953
Won,70,7,0,35.03705815,36.83256456,26.87482329,22.757583,19.89895889
Not Won,76,2,0,26.04813465,22.80677963,33.57685547,12.6980975,15.36737425
Won,68,8,1,35.57109778,39.70611195,39.40019587,18.18186284,19.97745082
Not Won,33,6,0,68.42806069,58.06321396,63.6880068,51.88465937,81.70788534
Not Won,44,3,1,54.01725867,39.86597473,38.65998216,75.4145642,63.92096507
Not Won,28,4,0,61.62025757,62.93065391,41.30487064,97.72706992,87.88835146
Not Won,59,3,0,24.88050289,22.24813403,28.24903316,84.80288333,35.10053594
Not Won,45,1,0,40.52556156,44.08925319,60.4079313,66.87160833,52.67341979
Won,66,8,1,45.50724104,24.77042328,43.32677557,20.29349118,27.8475249
Won,46,5,1,94.66399185,26.63644717,15.45359897,51.02825179,72.03918675
Not Won,58,3,0,1.086379541,47.02156519,21.15270975,92.10323142,38.34134927
Won,49,7,0,48.62771739,48.57773694,48.83274055,46.18628481,53.92567532
Won,42,0,1,74.5100639,50.82666552,31.74342577,51.81403406,72.55125062
Not Won,71,2,0,14.4711215,11.69075445,9.423620826,74.98859073,24.83393313
Won,46,10,0,48.15379668,52.36078742,61.12443464,44.96571702,53.74449678
Not Won,29,4,0,65.64698033,72.34497756,50.4217302,67.97872146,89.68604369
Won,49,8,0,48.01054233,48.22556685,53.24696865,43.06772574,51.16758731
Won,49,10,1,43.75978911,47.97526193,46.04297766,49.54826236,59.23063636
Not Won,49,4,0,36.22202083,38.02956605,35.77301231,79.28351421,57.64054353
Won,49,1,1,56.70432436,62.342154,59.13081021,14.19656013,53.59702358
Won,64,9,1,40.60422577,12.00835743,37.46796983,44.79195219,35.28284618
Won,42,0,1,56.70504247,49.31960188,56.80670096,52.7451428,64.85707649
Not Won,79,1,0,27.13321609,20.78857297,28.6579482,9.877133704,12.63056399
Won,69,9,1,30.46274093,15.27918064,37.95699736,41.55383904,22.23084674
Won,67,9,1,33.3976108,37.18783818,14.57951157,42.61229897,28.55078706
Not Won,43,3,0,47.95509121,51.81408557,41.15244868,73.59506098,62.91998988
Not Won,38,3,0,48.96417241,62.67129135,67.60206574,49.1685986,73.79590999
Not Won,19,1,0,76.44608848,73.37758061,55.56110777,90.22423474,95.77087504
Won,60,7,1,47.68090677,26.48731621,30.55586417,46.79438076,41.37601789
Won,54,8,1,37.72363328,40.70824915,45.78829032,54.4000393,43.77468491
Not Won,46,0,0,41.38082728,42.76601886,36.85692532,77.34156439,60.47044537
Not Won,35,1,1,47.14854574,51.81674031,57.14246926,84.03622517,74.22949443
Won,55,7,0,41.74786179,43.15303818,34.20597065,53.87555428,43.77850989
Won,60,8,1,41.56327506,41.7810869,43.40920048,32.267453,33.92310757
Won,50,8,0,44.69477686,46.43746089,47.81344553,46.61741792,56.43031837
Won,63,8,1,39.26296086,31.90301849,17.28194059,48.88333673,40.05133642
Won,50,0,1,51.05832304,52.560501,50.32091813,30.26714593,56.69944384
Not Won,26,5,0,48.01406659,67.95028372,86.3483374,76.22940655,81.04919244
Not Won,27,5,0,60.1287902,57.29314486,64.31002887,87.93787577,85.12463802
Not Won,45,3,0,38.32214565,56.33162608,44.71812435,70.45858555,55.91125338
Won,62,8,1,48.13194278,44.22261771,42.28841812,5.353560575,40.13186398
Not Won,49,2,0,36.32180482,38.90666813,55.25457961,69.74634523,47.53513094
Not Won,48,2,1,33.3259999,37.11959807,41.44510694,86.96416562,52.33115092
Not Won,35,6,0,55.54551414,57.63163882,47.15858118,74.2262291,78.09784952
Not Won,39,2,0,73.07880844,56.13424331,43.10932377,50.34056951,74.60973404
Not Won,74,1,1,14.04209754,13.90422203,24.72000853,54.51198014,15.76906075
Not Won,41,4,0,54.29297925,52.29017759,57.10723089,55.57812479,67.54699284
Not Won,25,3,0,59.39692864,77.70290193,78.33113954,67.83474655,82.46360152
Won,63,10,1,35.37384259,38.96782647,53.22299548,23.20420279,25.07426055
Won,41,3,1,59.92692938,51.14951182,38.62134485,61.15657365,74.65716947
Won,71,10,1,32.67158247,30.95098334,28.92608635,28.80609365,18.3570229
Not Won,59,2,1,32.92935844,29.83421543,12.99200317,76.58206038,43.50068113
Not Won,91,0,0,2.241252152,8.851100249,10.74829734,16.46338604,1.431076324
Not Won,66,2,1,27.6356489,23.47848414,15.06377843,63.85462602,33.59860895
Not Won,39,6,0,41.71450384,84.42457265,82.75042966,25.09946901,61.34853462
Won,56,9,1,44.17136197,35.59015709,19.7124071,65.28313268,48.24727563
Won,65,7,0,44.94911443,43.691103,33.07683112,11.51675945,33.79869201
Won,65,9,0,34.92473285,33.2484022,32.97921587,41.49369804,25.69860923
Not Won,33,6,0,51.0502928,70.4339168,40.01580524,84.85305047,78.94000458
Won,56,9,1,38.86200077,34.78696234,29.48120271,66.11425516,43.86507345
Not Won,86,1,1,13.79459041,18.34275844,17.74270659,8.202921331,3.500350728
Not Won,74,1,1,22.58176027,18.07438312,33.61587172,33.63900906,12.28881006
